Id	FunctionName	obs_n	perm_mean_n	perm_sem	enrich(log2)	u_95%(CI)	l_95%(CI)	p_enrich	fdr_enrich	BHfdr_enrich	p_deplete	fdr_deplete	BHfdr_deplete	Genes
hsa00062	['Fatty acid elongation']	5	0.82044000	0.00276669	2.60745836	2.61715582	2.59769527	0.00082999	0.14517000	0.31041690	0.99995000	1.00000000	0.99995000	['ACOT7', 'ELOVL6', 'HACD2', 'HSD17B12', 'THEM4']
hsa01040	['Biosynthesis of unsaturated fatty acids']	4	1.03737000	0.00308654	1.94706945	1.95562905	1.93845875	0.01610984	1.00000000	1.00000000	0.99725003	1.00000000	0.99995000	['ACOT7', 'ELOVL6', 'HACD2', 'HSD17B12']
hsa05322	['Systemic lupus erythematosus']	5	1.67210000	0.00389066	1.58026696	1.58696514	1.57353754	0.02161978	1.00000000	1.00000000	0.99527005	1.00000000	0.99995000	['C5', 'C9', 'GRIN2A', 'GRIN2B', 'H2AFY']
hsa03013	['RNA transport']	7	2.84762000	0.00518268	1.29759828	1.30284017	1.29233728	0.02211978	1.00000000	1.00000000	0.99314007	1.00000000	0.99995000	['EIF2B1', 'EIF2B3', 'EIF4G3', 'NUP210L', 'NUP88', 'RAN', 'TPR']
hsa04054	['Pattern recognition receptors']	4	1.16211000	0.00333723	1.78325337	1.79151563	1.77494351	0.02757972	1.00000000	1.00000000	0.99478005	1.00000000	0.99995000	['CLEC2B', 'CLEC9A', 'NLRP9', 'TLR6']
hsa05132	['Salmonella infection']	12	6.63461000	0.00768636	0.85495084	0.85828977	0.85160416	0.02966970	1.00000000	1.00000000	0.98692013	1.00000000	0.99995000	['AKT3', 'CYTH4', 'EXOC2', 'EXOC4', 'FLNB', 'HSP90B1', 'MAP2K4', 'MAP2K6', 'MYH10', 'PIK3C3', 'PTPRC', 'TLR6']
hsa00410	['beta-Alanine metabolism']	4	1.41863000	0.00331415	1.49550164	1.50222668	1.48874510	0.03416966	1.00000000	1.00000000	0.99433006	1.00000000	0.99995000	['ABAT', 'ALDH1A3', 'CNDP2', 'GAD2']
hsa04620	['Toll-like receptor signaling pathway']	5	1.92839000	0.00418074	1.37453124	1.38077324	1.36826212	0.03798962	1.00000000	1.00000000	0.99009010	1.00000000	0.99995000	['AKT3', 'IL12B', 'MAP2K4', 'MAP2K6', 'TLR6']
hsa02048	['Prokaryotic defense system']	1	0.04025000	0.00062873	4.63486741	4.67924916	4.58907688	0.03981960	1.00000000	1.00000000	0.99957000	1.00000000	0.99995000	['DNMT1']
hsa00140	['Steroid hormone biosynthesis']	3	0.78421000	0.00271276	1.93565056	1.94559739	1.92563467	0.04009960	1.00000000	1.00000000	0.99404006	1.00000000	0.99995000	['CYP7B1', 'HSD17B12', 'SULT2B1']
hsa04664	['Fc epsilon RI signaling pathway']	7	3.49438000	0.00542405	1.00231842	1.00679024	0.99783269	0.04890951	1.00000000	1.00000000	0.98413016	1.00000000	0.99995000	['AKT3', 'LYN', 'MAP2K4', 'MAP2K6', 'PRKCA', 'SOS1', 'VAV3']
hsa00340	['Histidine metabolism']	2	0.36579000	0.00188735	2.45091246	2.46572376	2.43594752	0.05049950	1.00000000	1.00000000	0.99476005	1.00000000	0.99995000	['ALDH1A3', 'CNDP2']
hsa05410	['Hypertrophic cardiomyopathy (HCM)']	11	6.78028000	0.00697625	0.69808677	0.70105250	0.69511492	0.05222948	1.00000000	1.00000000	0.97936021	1.00000000	0.99995000	['ACE', 'CACNA1C', 'CACNA1D', 'CACNA2D2', 'CACNA2D3', 'CACNA2D4', 'ITGA4', 'ITGB6', 'LAMA2', 'SGCD', 'SGCG']
hsa03012	['Translation factors']	4	1.46668000	0.00370935	1.44744586	1.45472485	1.44012996	0.05516945	1.00000000	1.00000000	0.98589014	1.00000000	0.99995000	['EIF2B1', 'EIF2B3', 'EIF4G3', 'GFM2']
hsa05416	['Viral myocarditis']	5	2.28819000	0.00428121	1.12772124	1.13310974	1.12231254	0.05931941	1.00000000	1.00000000	0.98367016	1.00000000	0.99995000	['ABL1', 'EIF4G3', 'LAMA2', 'SGCD', 'SGCG']
hsa04810	['Regulation of actin cytoskeleton']	15	9.98866000	0.00915860	0.58659945	0.58924264	0.58395140	0.06567934	1.00000000	1.00000000	0.96565034	1.00000000	0.99995000	['ARHGAP35', 'CHRM2', 'FGF10', 'GNA12', 'ITGA4', 'ITGAD', 'ITGB6', 'MYH10', 'MYLK', 'PDGFD', 'PIP4K2A', 'PPP1R12B', 'SOS1', 'TIAM1', 'VAV3']
hsa00562	['Inositol phosphate metabolism']	8	4.59349000	0.00618141	0.80040931	0.80428693	0.79652124	0.07526925	1.00000000	1.00000000	0.96984030	1.00000000	0.99995000	['IMPA2', 'INPP4A', 'INPP5F', 'ITPK1', 'PI4K2B', 'PIK3C3', 'PIP4K2A', 'PLCE1']
hsa05145	['Toxoplasmosis']	7	3.83531000	0.00576349	0.86801173	0.87234123	0.86366919	0.07947921	1.00000000	1.00000000	0.96911031	1.00000000	0.99995000	['AKT3', 'IL12B', 'LAMA2', 'LAMA3', 'LAMB3', 'LDLR', 'MAP2K6']
hsa04151	['PI3K-Akt signaling pathway']	22	17.13437000	0.01167473	0.36061038	0.36257504	0.35864304	0.12065879	1.00000000	1.00000000	0.92278077	1.00000000	0.99995000	['AKT3', 'ANGPT4', 'CHRM2', 'COL4A1', 'COL4A2', 'FGF10', 'FOXO3', 'GNG3', 'HSP90B1', 'ITGA4', 'ITGB6', 'KITLG', 'LAMA2', 'LAMA3', 'LAMB3', 'PDGFD', 'PPP2R2A', 'PPP2R5C', 'PRKCA', 'SOS1', 'THEM4', 'TNN']
hsa04510	['Focal adhesion']	17	12.82557000	0.01016780	0.40651180	0.40879746	0.40422252	0.12822872	1.00000000	1.00000000	0.92344077	1.00000000	0.99995000	['AKT3', 'ARHGAP35', 'COL4A1', 'COL4A2', 'FLNB', 'ITGA4', 'ITGB6', 'LAMA2', 'LAMA3', 'LAMB3', 'MYLK', 'PDGFD', 'PPP1R12B', 'PRKCA', 'SOS1', 'TNN', 'VAV3']
hsa04014	['Ras signaling pathway']	16	11.93983000	0.00994050	0.42228961	0.42468984	0.41988538	0.13099869	1.00000000	1.00000000	0.92216078	1.00000000	0.99995000	['ABL1', 'AKT3', 'ANGPT4', 'EXOC2', 'FGF10', 'GNG3', 'GRIN2A', 'GRIN2B', 'KITLG', 'KSR2', 'PDGFD', 'PLCE1', 'PRKCA', 'RASAL2', 'SOS1', 'TIAM1']
