Id	FunctionName	n_candidates	mean_n_resample	enrichment(log2)	emp_p_e	emp_p_d	fdr_e	fdr_d	BH_fdr_e	BH_fdr_d	Genes
vip:0002008	['HIV']	13	8.842150	0.556043	0.105239	0.940541	1.000000	1.000000	0.839316	0.940541	['CCR3', 'CXCR6', 'ITPR1', 'LTF', 'PACS2', 'PAK2', 'PPM1G']; ['CCDC134', 'HEBP1', 'PAK2', 'SF3B3', 'SNU13', 'WHSC1']
vip:0002012	['IAV']	12	9.295690	0.368401	0.219688	0.861811	1.000000	1.000000	0.839316	0.940541	['DNAJC11', 'HDLBP', 'MTX1', 'PPM1G', 'TFB1M', 'TRAPPC9']; ['AHNAK2', 'ATXN2', 'HDLBP', 'PSMD14', 'RPL37', 'SF3B3']
vip:0002014	['SV40']	3	1.734610	0.790351	0.250817	0.903131	1.000000	1.000000	0.839316	0.940541	['HDLBP']; ['HDLBP', 'PDIA3']
vip:0002005	['HBV']	3	2.012940	0.575658	0.326757	0.858281	1.000000	1.000000	0.839316	0.940541	['GAA']; ['NCOA3', 'SF3B3']
vip:0002011	['HTLV']	2	1.207430	0.728060	0.341047	0.880261	1.000000	1.000000	0.839316	0.940541	['TAB2']; ['TAB2']
vip:0002001	['ADV']	3	2.099210	0.515116	0.350766	0.840342	1.000000	1.000000	0.839316	0.940541	['CAD', 'MCRIP1']; ['ATXN2']
vip:0002007	['HCV']	5	4.136700	0.273448	0.397086	0.765882	1.000000	1.000000	0.839316	0.940541	['PPM1G']; ['COG8', 'RRP12', 'SF3B3', 'SMYD3']
vip:0002004	['EBV']	10	9.082300	0.138870	0.423546	0.700513	1.000000	1.000000	0.839316	0.940541	['HDLBP', 'PEX14', 'PI4K2A', 'ZMYND11']; ['ATXN2', 'CUBN', 'EHMT1', 'HDAC4', 'HDLBP', 'PSMD14']
vip:0002010	['HSV']	3	2.548800	0.235144	0.472115	0.748713	1.000000	1.000000	0.839316	0.940541	['EBF1']; ['HDAC5', 'SF3B3']
vip:0002002	['DENV']	1	0.785760	0.347839	0.548405	0.816052	1.000000	1.000000	0.877447	0.940541	['NRBP1']; None
vip:0002009	['HPV']	6	7.143940	-0.251757	0.726863	0.423606	1.000000	1.000000	1.000000	0.940541	['DNAJC11', 'SGCD', 'SNTB2', 'SNX17']; ['PSMD14', 'SNTB2']
vip:0002013	['KSHV']	5	6.294780	-0.332228	0.761982	0.393676	1.000000	1.000000	1.000000	0.940541	['CD36', 'TRMT10C', 'TRPM7']; ['COG8', 'GMDS']
vip:0002003	['EBOV']	0	0.459560		1.000000	0.629234	1.000000	1.000000	1.000000	0.940541	None; None
vip:0002006	['HCMV']	0	0.461600		1.000000	0.627544	1.000000	1.000000	1.000000	0.940541	None; None
vip:0002015	['VACV']	0	0.685550		1.000000	0.501095	1.000000	1.000000	1.000000	0.940541	None; None
vip:0002016	['Coronaviruses']	0	0.408990		1.000000	0.662763	1.000000	1.000000	1.000000	0.940541	None; None
