Id	FunctionName	n_candidates	mean_n_resample	enrichment(log2)	emp_p_e	emp_p_d	fdr_e	fdr_d	BH_fdr_e	BH_fdr_d	Genes
siv_modules:33	['green']	6	1.351370	2.150540	0.002740	0.999490	0.046430	1.000000	0.087679	0.999490	['ISOC2', 'THBS3']; ['CBX7', 'ISOC2', 'STARD10', 'THBS3']
siv_modules:4	['lightcyan']	3	0.561390	2.417887	0.016240	0.998360	0.127705	1.000000	0.259837	0.999490	['MEF2C']; ['CREB5', 'MEF2C']
siv_modules:1	['red']	4	1.876650	1.091840	0.119929	0.960140	0.680980	1.000000	0.908983	0.999490	['HERC6', 'STAT1']; ['OAS2', 'STAT1']
siv_modules:10	['yellowgreen']	2	0.658930	1.601803	0.134879	0.977460	0.680980	1.000000	0.908983	0.999490	['SORBS2']; ['SORBS2']
siv_modules:5	['lightyellow']	3	1.363950	1.137172	0.142029	0.964940	0.680980	1.000000	0.908983	0.999490	['MAGI2']; ['DAO', 'SIPA1L2']
siv_modules:23	['salmon']	2	0.831620	1.266004	0.201188	0.950250	0.699862	1.000000	1.000000	0.999490	['VPS54']; ['DUSP5']
siv_modules:9	['darkgreen']	2	0.887650	1.171937	0.222268	0.945001	0.699862	1.000000	1.000000	0.999490	['CACNA1I']; ['CACNA1I']
siv_modules:29	['yellow']	4	2.911610	0.458183	0.331737	0.831192	0.785813	1.000000	1.000000	0.999490	['RASGRP1', 'SIT1', 'TBC1D7']; ['ZDHHC16']
siv_modules:3	['black']	4	2.972900	0.428129	0.344927	0.828582	0.785813	1.000000	1.000000	0.999490	['TIMP2']; ['ABTB2', 'HDAC5', 'SPAG16']
siv_modules:17	['darkolivegreen']	1	0.425140	1.233990	0.355626	0.937351	0.785813	1.000000	1.000000	0.999490	['LTBP1']; None
siv_modules:31	['magenta']	3	2.295880	0.385915	0.403376	0.802192	0.785813	1.000000	1.000000	0.999490	['DPP9', 'PACS2']; ['EHMT1']
siv_modules:26	['pink']	2	1.438170	0.475766	0.423666	0.826722	0.785813	1.000000	1.000000	0.999490	['LILRA4']; ['PLEKHG1']
siv_modules:30	['tan']	3	2.534810	0.243085	0.467165	0.751102	0.785813	1.000000	1.000000	0.999490	['TFB1M', 'ZCCHC14']; ['ZCCHC14']
siv_modules:16	['grey60']	1	0.686260	0.543173	0.504295	0.852551	0.840911	1.000000	1.000000	0.999490	['SLC24A2']; None
siv_modules:2	['turquoise']	8	8.616240	-0.107058	0.637384	0.503725	1.000000	0.887347	1.000000	0.999490	['ARHGAP26', 'ARRDC2', 'BAIAP2', 'CD36', 'MAPK13', 'PLCB1', 'PTPRJ']; ['SLC24A3']
siv_modules:22	['white']	1	1.033490	-0.047524	0.658453	0.723003	1.000000	1.000000	1.000000	0.999490	['PTPRD']; None
siv_modules:28	['midnightblue']	1	1.192920	-0.254497	0.708003	0.663583	1.000000	0.965130	1.000000	0.999490	['GLIS3']; None
siv_modules:32	['blue']	2	3.510790	-0.811796	0.872141	0.310117	1.000000	0.569783	1.000000	0.999490	['NCOR2']; ['TMEM63A']
siv_modules:11	['brown']	2	4.308010	-1.107022	0.937771	0.182648	1.000000	0.548660	1.000000	0.999490	['CHRNA7']; ['MEGF11']
siv_modules:8	['royalblue']	0	1.955530		1.000000	0.127679	1.000000	0.548660	1.000000	0.999490	None; None
siv_modules:27	['darkgrey']	0	0.628030		1.000000	0.529025	1.000000	0.887347	1.000000	0.999490	None; None
siv_modules:15	['paleturquoise']	0	0.475720		1.000000	0.618204	1.000000	0.938763	1.000000	0.999490	None; None
siv_modules:14	['darkorange']	0	0.673900		1.000000	0.502625	1.000000	0.887347	1.000000	0.999490	None; None
siv_modules:21	['orange']	0	0.827430		1.000000	0.428706	1.000000	0.690261	1.000000	0.999490	None; None
siv_modules:19	['lightgreen']	0	1.699260		1.000000	0.174068	1.000000	0.548660	1.000000	0.999490	None; None
siv_modules:18	['purple']	0	1.540810		1.000000	0.209878	1.000000	0.548660	1.000000	0.999490	None; None
siv_modules:13	['darkred']	0	0.693090		1.000000	0.492045	1.000000	0.826121	1.000000	0.999490	None; None
siv_modules:12	['skyblue']	0	0.625060		1.000000	0.528045	1.000000	0.887347	1.000000	0.999490	None; None
siv_modules:6	['darkturquoise']	0	1.137880		1.000000	0.307097	1.000000	0.569783	1.000000	0.999490	None; None
siv_modules:7	['cyan']	0	1.858740		1.000000	0.134549	1.000000	0.548660	1.000000	0.999490	None; None
siv_modules:25	['greenyellow']	0	0.936770		1.000000	0.389116	1.000000	0.609290	1.000000	0.999490	None; None
siv_modules:24	['steelblue']	0	0.621960		1.000000	0.524355	1.000000	0.887347	1.000000	0.999490	None; None
