Id	FunctionName	n_candidates	mean_n_resample	enrichment(log2)	emp_p_e	emp_p_d	fdr_e	fdr_d	BH_fdr_e	BH_fdr_d	Genes
siv_modules:31	['magenta']	8	2.241390	1.835606	0.001960	0.999540	0.027020	1.000000	0.062719	0.999540	['DPP9', 'PACS2']; ['CACNB3', 'FMNL3', 'HOOK3', 'RAB35', 'RABGAP1L', 'ZNF609']
siv_modules:29	['yellow']	7	2.852300	1.295229	0.024790	0.992130	0.207975	1.000000	0.396636	0.999540	['RASGRP1', 'SIT1', 'TBC1D7']; ['EIF5B', 'GALK2', 'RAI1', 'VPS35']
siv_modules:33	['green']	4	1.277340	1.646857	0.039170	0.990640	0.235813	1.000000	0.417809	0.999540	['ISOC2', 'THBS3']; ['SRCAP', 'TULP4']
siv_modules:16	['grey60']	2	0.678620	1.559324	0.147039	0.971030	0.745552	1.000000	0.973190	0.999540	['SLC24A2']; ['DAND5']
siv_modules:26	['pink']	3	1.478660	1.020672	0.182818	0.939461	0.749224	1.000000	0.973190	0.999540	['LILRA4']; ['CD28', 'MED9']
siv_modules:18	['purple']	3	1.565080	0.938726	0.206468	0.928191	0.749224	1.000000	0.973190	0.999540	None; ['SRCAP', 'SYNCRIP', 'YIPF4']
siv_modules:25	['greenyellow']	2	0.908700	1.138124	0.230368	0.937141	0.749224	1.000000	0.973190	0.999540	None; ['SBNO1', 'SHCBP1']
siv_modules:30	['tan']	4	2.510130	0.672238	0.243298	0.892481	0.749224	1.000000	0.973190	0.999540	['TFB1M', 'ZCCHC14']; ['PRPSAP2', 'XPO1']
siv_modules:17	['darkolivegreen']	1	0.411710	1.280300	0.348047	0.942071	0.771284	1.000000	1.000000	0.999540	['LTBP1']; None
siv_modules:2	['turquoise']	10	8.756440	0.191584	0.378736	0.738653	0.776301	1.000000	1.000000	0.999540	['ARHGAP26', 'ARRDC2', 'BAIAP2', 'CD36', 'MAPK13', 'PLCB1', 'PTPRJ']; ['SDF2', 'SYNPO2L', 'WDR76']
siv_modules:4	['lightcyan']	1	0.570580	0.809499	0.443046	0.891651	0.817562	1.000000	1.000000	0.999540	['MEF2C']; None
siv_modules:10	['yellowgreen']	1	0.700520	0.513502	0.521225	0.850431	0.993998	1.000000	1.000000	0.999540	['SORBS2']; None
siv_modules:23	['salmon']	1	0.807640	0.308216	0.559034	0.806562	1.000000	1.000000	1.000000	0.999540	['VPS54']; None
siv_modules:1	['red']	2	1.884100	0.086124	0.564874	0.707293	1.000000	1.000000	1.000000	0.999540	['HERC6', 'STAT1']; None
siv_modules:21	['orange']	1	0.886840	0.173254	0.598774	0.779882	1.000000	1.000000	1.000000	0.999540	None; ['SERPINC1']
siv_modules:9	['darkgreen']	1	0.903460	0.146467	0.606524	0.772352	1.000000	1.000000	1.000000	0.999540	['CACNA1I']; None
siv_modules:22	['white']	1	1.072110	-0.100453	0.672373	0.709333	1.000000	1.000000	1.000000	0.999540	['PTPRD']; None
siv_modules:28	['midnightblue']	1	1.219420	-0.286195	0.714573	0.652783	1.000000	1.000000	1.000000	0.999540	['GLIS3']; None
siv_modules:5	['lightyellow']	1	1.379250	-0.463884	0.782052	0.590954	1.000000	1.000000	1.000000	0.999540	['MAGI2']; None
siv_modules:3	['black']	2	3.028820	-0.598756	0.819162	0.406516	1.000000	0.875857	1.000000	0.999540	['TIMP2']; ['MYT1L']
siv_modules:32	['blue']	2	3.501560	-0.807998	0.872521	0.312477	1.000000	0.677692	1.000000	0.999540	['NCOR2']; ['XPO1']
siv_modules:11	['brown']	1	4.258290	-2.090274	0.988730	0.065019	1.000000	0.247370	1.000000	0.999540	['CHRNA7']; None
siv_modules:19	['lightgreen']	0	1.789030		1.000000	0.157998	1.000000	0.288245	1.000000	0.999540	None; None
siv_modules:27	['darkgrey']	0	0.626020		1.000000	0.530575	1.000000	1.000000	1.000000	0.999540	None; None
siv_modules:15	['paleturquoise']	0	0.468130		1.000000	0.623554	1.000000	1.000000	1.000000	0.999540	None; None
siv_modules:14	['darkorange']	0	0.707320		1.000000	0.484645	1.000000	1.000000	1.000000	0.999540	None; None
siv_modules:13	['darkred']	0	0.746080		1.000000	0.467565	1.000000	1.000000	1.000000	0.999540	None; None
siv_modules:12	['skyblue']	0	0.628170		1.000000	0.525715	1.000000	1.000000	1.000000	0.999540	None; None
siv_modules:6	['darkturquoise']	0	1.165100		1.000000	0.298757	1.000000	0.677692	1.000000	0.999540	None; None
siv_modules:7	['cyan']	0	1.865610		1.000000	0.135149	1.000000	0.281633	1.000000	0.999540	None; None
siv_modules:8	['royalblue']	0	2.051200		1.000000	0.115419	1.000000	0.271980	1.000000	0.999540	None; None
siv_modules:24	['steelblue']	0	0.635580		1.000000	0.516015	1.000000	1.000000	1.000000	0.999540	None; None
