Id	FunctionName	n_candidates	mean_n_resample	enrichment(log2)	emp_p_e	emp_p_d	fdr_e	fdr_d	BH_fdr_e	BH_fdr_d	Genes
siv_modules:33	['green']	5	1.016520	2.298289	0.003930	0.999420	0.063400	1.000000	0.125759	0.999420	['THBS3']; ['CBX7', 'STARD10', 'THBS3']; ['SRCAP']
siv_modules:4	['lightcyan']	3	0.446280	2.748941	0.009480	0.999120	0.072900	1.000000	0.151678	0.999420	['MEF2C']; ['CREB5', 'MEF2C']; None
siv_modules:31	['magenta']	5	1.762380	1.504403	0.031140	0.991550	0.173527	1.000000	0.332157	0.999420	['PACS2']; ['EHMT1']; ['CACNB3', 'FMNL3', 'ZNF609']
siv_modules:29	['yellow']	5	2.229420	1.165260	0.074169	0.974610	0.310418	1.000000	0.593354	0.999420	['SIT1', 'TBC1D7']; None; ['GALK2', 'RAI1', 'VPS35']
siv_modules:30	['tan']	4	1.963810	1.026345	0.135379	0.952130	0.505870	1.000000	0.723970	0.999420	['TFB1M']; ['ZCCHC14']; ['PRPSAP2', 'XPO1']
siv_modules:9	['darkgreen']	2	0.707180	1.499851	0.156698	0.967910	0.505870	1.000000	0.723970	0.999420	['CACNA1I']; ['CACNA1I']; None
siv_modules:25	['greenyellow']	2	0.713110	1.487803	0.158368	0.965050	0.505870	1.000000	0.723970	0.999420	None; None; ['SBNO1', 'SHCBP1']
siv_modules:17	['darkolivegreen']	1	0.326960	1.612814	0.284147	0.960860	0.636051	1.000000	1.000000	0.999420	['LTBP1']; None; None
siv_modules:23	['salmon']	1	0.634300	0.656763	0.471185	0.866901	1.000000	0.983694	1.000000	0.999420	None; ['DUSP5']; None
siv_modules:22	['white']	1	0.835380	0.259495	0.573764	0.797162	1.000000	0.964855	1.000000	0.999420	['PTPRD']; None; None
siv_modules:28	['midnightblue']	1	0.946540	0.079265	0.616414	0.755042	1.000000	0.964855	1.000000	0.999420	['GLIS3']; None; None
siv_modules:26	['pink']	1	1.145690	-0.196217	0.684853	0.682633	1.000000	0.964855	1.000000	0.999420	['LILRA4']; None; None
siv_modules:3	['black']	2	2.373250	-0.246864	0.694683	0.573344	1.000000	0.964855	1.000000	0.999420	None; ['ABTB2', 'HDAC5']; None
siv_modules:18	['purple']	1	1.216060	-0.282214	0.707493	0.657133	1.000000	0.964855	1.000000	0.999420	None; None; ['SRCAP']
siv_modules:1	['red']	1	1.452680	-0.538717	0.768132	0.572804	1.000000	0.964855	1.000000	0.999420	None; ['OAS2']; None
siv_modules:32	['blue']	1	2.746160	-1.457416	0.938561	0.234698	1.000000	0.359870	1.000000	0.999420	None; None; ['XPO1']
siv_modules:11	['brown']	1	3.371300	-1.753305	0.967790	0.142289	1.000000	0.310745	1.000000	0.999420	None; ['MEGF11']; None
siv_modules:2	['turquoise']	3	6.804870	-1.181605	0.968530	0.087539	1.000000	0.268390	1.000000	0.999420	['BAIAP2', 'CD36']; None; ['SDF2']
siv_modules:8	['royalblue']	0	1.601450		1.000000	0.192948	1.000000	0.359870	1.000000	0.999420	None; None; None
siv_modules:7	['cyan']	0	1.501520		1.000000	0.209838	1.000000	0.359870	1.000000	0.999420	None; None; None
siv_modules:6	['darkturquoise']	0	0.914710		1.000000	0.393386	1.000000	0.597596	1.000000	0.999420	None; None; None
siv_modules:5	['lightyellow']	0	1.112610		1.000000	0.309407	1.000000	0.394004	1.000000	0.999420	None; None; None
siv_modules:10	['yellowgreen']	0	0.544990		1.000000	0.572404	1.000000	0.964855	1.000000	0.999420	None; None; None
siv_modules:12	['skyblue']	0	0.484710		1.000000	0.611964	1.000000	0.964855	1.000000	0.999420	None; None; None
siv_modules:13	['darkred']	0	0.563730		1.000000	0.566244	1.000000	0.964855	1.000000	0.999420	None; None; None
siv_modules:14	['darkorange']	0	0.544010		1.000000	0.578564	1.000000	0.964855	1.000000	0.999420	None; None; None
siv_modules:15	['paleturquoise']	0	0.367750		1.000000	0.690483	1.000000	0.964855	1.000000	0.999420	None; None; None
siv_modules:16	['grey60']	0	0.531220		1.000000	0.585524	1.000000	0.964855	1.000000	0.999420	None; None; None
siv_modules:27	['darkgrey']	0	0.485460		1.000000	0.613204	1.000000	0.964855	1.000000	0.999420	None; None; None
siv_modules:19	['lightgreen']	0	1.381070		1.000000	0.243458	1.000000	0.359870	1.000000	0.999420	None; None; None
siv_modules:21	['orange']	0	0.672870		1.000000	0.506715	1.000000	0.851487	1.000000	0.999420	None; None; None
siv_modules:24	['steelblue']	0	0.492470		1.000000	0.605564	1.000000	0.964855	1.000000	0.999420	None; None; None
