Id	FunctionName	n_candidates	mean_n_resample	enrichment(log2)	emp_p_e	emp_p_d	fdr_e	fdr_d	BH_fdr_e	BH_fdr_d	Genes
siv_modules:31	['magenta']	3	0.561320	2.418067	0.017760	0.997960	0.258940	1.000000	0.330237	0.998660	['CACNB3', 'FMNL3', 'ZNF609']
siv_modules:25	['greenyellow']	2	0.223830	3.159525	0.020640	0.998660	0.258940	1.000000	0.330237	0.998660	['SBNO1', 'SHCBP1']
siv_modules:29	['yellow']	3	0.713230	2.072523	0.034220	0.994290	0.258940	1.000000	0.365010	0.998660	['GALK2', 'RAI1', 'VPS35']
siv_modules:30	['tan']	2	0.638620	1.646970	0.133899	0.974080	0.400380	0.995621	1.000000	0.998660	['PRPSAP2', 'XPO1']
siv_modules:33	['green']	1	0.308560	1.696377	0.265767	0.961340	0.909462	0.995621	1.000000	0.998660	['SRCAP']
siv_modules:18	['purple']	1	0.408310	1.292263	0.337537	0.937721	1.000000	0.982770	1.000000	0.998660	['SRCAP']
siv_modules:32	['blue']	1	0.904680	0.144521	0.601654	0.770322	1.000000	0.918876	1.000000	0.998660	['XPO1']
siv_modules:2	['turquoise']	1	2.285330	-1.192403	0.903951	0.326877	1.000000	0.422400	1.000000	0.998660	['SDF2']
siv_modules:4	['lightcyan']	0	0.150230		1.000000	0.858641	1.000000	0.947621	1.000000	0.998660	None
siv_modules:6	['darkturquoise']	0	0.311510		1.000000	0.726943	1.000000	0.882127	1.000000	0.998660	None
siv_modules:26	['pink']	0	0.389100		1.000000	0.674883	1.000000	0.881769	1.000000	0.998660	None
siv_modules:3	['black']	0	0.800150		1.000000	0.438686	1.000000	0.496750	1.000000	0.998660	None
siv_modules:7	['cyan']	0	0.503040		1.000000	0.592934	1.000000	0.844702	1.000000	0.998660	None
siv_modules:28	['midnightblue']	0	0.325520		1.000000	0.717813	1.000000	0.882127	1.000000	0.998660	None
siv_modules:27	['darkgrey']	0	0.158870		1.000000	0.852081	1.000000	0.947621	1.000000	0.998660	None
siv_modules:5	['lightyellow']	0	0.375220		1.000000	0.670813	1.000000	0.881769	1.000000	0.998660	None
siv_modules:1	['red']	0	0.481720		1.000000	0.614804	1.000000	0.851012	1.000000	0.998660	None
siv_modules:24	['steelblue']	0	0.165850		1.000000	0.844032	1.000000	0.947621	1.000000	0.998660	None
siv_modules:23	['salmon']	0	0.199340		1.000000	0.818582	1.000000	0.947621	1.000000	0.998660	None
siv_modules:22	['white']	0	0.289430		1.000000	0.744063	1.000000	0.918876	1.000000	0.998660	None
siv_modules:21	['orange']	0	0.242830		1.000000	0.782412	1.000000	0.918876	1.000000	0.998660	None
siv_modules:19	['lightgreen']	0	0.483680		1.000000	0.611524	1.000000	0.851012	1.000000	0.998660	None
siv_modules:17	['darkolivegreen']	0	0.103700		1.000000	0.899541	1.000000	0.961878	1.000000	0.998660	None
siv_modules:16	['grey60']	0	0.172640		1.000000	0.840292	1.000000	0.947621	1.000000	0.998660	None
siv_modules:15	['paleturquoise']	0	0.118450		1.000000	0.887451	1.000000	0.947621	1.000000	0.998660	None
siv_modules:14	['darkorange']	0	0.190600		1.000000	0.824482	1.000000	0.947621	1.000000	0.998660	None
siv_modules:13	['darkred']	0	0.200880		1.000000	0.816282	1.000000	0.947621	1.000000	0.998660	None
siv_modules:12	['skyblue']	0	0.160100		1.000000	0.850181	1.000000	0.947621	1.000000	0.998660	None
siv_modules:11	['brown']	0	1.094000		1.000000	0.326357	1.000000	0.422400	1.000000	0.998660	None
siv_modules:10	['yellowgreen']	0	0.195600		1.000000	0.817712	1.000000	0.947621	1.000000	0.998660	None
siv_modules:8	['royalblue']	0	0.560850		1.000000	0.561114	1.000000	0.765872	1.000000	0.998660	None
siv_modules:9	['darkgreen']	0	0.236410		1.000000	0.786682	1.000000	0.918876	1.000000	0.998660	None
