Id	FunctionName	n_candidates	mean_n_resample	enrichment(log2)	emp_p_e	emp_p_d	fdr_e	fdr_d	BH_fdr_e	BH_fdr_d	Genes
siv_modules:33	['green']	4	0.672480	2.572437	0.004410	0.999430	0.062170	1.000000	0.141119	0.999430	['CBX7', 'ISOC2', 'STARD10', 'THBS3']
siv_modules:4	['lightcyan']	2	0.279880	2.837120	0.027760	0.998260	0.179630	1.000000	0.444156	0.999430	['CREB5', 'MEF2C']
siv_modules:5	['lightyellow']	2	0.682160	1.551818	0.133279	0.979680	0.652957	1.000000	1.000000	0.999430	['DAO', 'SIPA1L2']
siv_modules:3	['black']	3	1.483780	1.015685	0.180418	0.944861	0.690380	1.000000	1.000000	0.999430	['ABTB2', 'HDAC5', 'SPAG16']
siv_modules:1	['red']	2	0.937490	1.093125	0.241578	0.933691	0.729032	1.000000	1.000000	0.999430	['OAS2', 'STAT1']
siv_modules:10	['yellowgreen']	1	0.329820	1.600249	0.291977	0.964410	0.925037	1.000000	1.000000	0.999430	['SORBS2']
siv_modules:23	['salmon']	1	0.415410	1.267392	0.343087	0.936091	0.975647	1.000000	1.000000	0.999430	['DUSP5']
siv_modules:9	['darkgreen']	1	0.443410	1.173287	0.365976	0.930881	0.975647	1.000000	1.000000	0.999430	['CACNA1I']
siv_modules:26	['pink']	1	0.716530	0.480901	0.516645	0.840682	1.000000	0.941424	1.000000	0.999430	['PLEKHG1']
siv_modules:31	['magenta']	1	1.147350	-0.198306	0.689403	0.681213	1.000000	0.865905	1.000000	0.999430	['EHMT1']
siv_modules:30	['tan']	1	1.264440	-0.338499	0.722513	0.636404	1.000000	0.865905	1.000000	0.999430	['ZCCHC14']
siv_modules:29	['yellow']	1	1.453450	-0.539481	0.771592	0.571854	1.000000	0.865905	1.000000	0.999430	['ZDHHC16']
siv_modules:32	['blue']	1	1.752010	-0.809011	0.834302	0.468925	1.000000	0.865905	1.000000	0.999430	['TMEM63A']
siv_modules:11	['brown']	1	2.150180	-1.104457	0.895911	0.351816	1.000000	0.865905	1.000000	0.999430	['MEGF11']
siv_modules:2	['turquoise']	1	4.298960	-2.103988	0.988340	0.065519	1.000000	0.065510	1.000000	0.999430	['SLC24A3']
siv_modules:17	['darkolivegreen']	0	0.212090		1.000000	0.802882	1.000000	0.920210	1.000000	0.999430	None
siv_modules:7	['cyan']	0	0.931730		1.000000	0.366166	1.000000	0.865905	1.000000	0.999430	None
siv_modules:6	['darkturquoise']	0	0.567840		1.000000	0.556354	1.000000	0.865905	1.000000	0.999430	None
siv_modules:12	['skyblue']	0	0.310720		1.000000	0.728113	1.000000	0.865905	1.000000	0.999430	None
siv_modules:13	['darkred']	0	0.343600		1.000000	0.704563	1.000000	0.865905	1.000000	0.999430	None
siv_modules:14	['darkorange']	0	0.336620		1.000000	0.709113	1.000000	0.865905	1.000000	0.999430	None
siv_modules:28	['midnightblue']	0	0.595360		1.000000	0.541455	1.000000	0.865905	1.000000	0.999430	None
siv_modules:27	['darkgrey']	0	0.312150		1.000000	0.729883	1.000000	0.865905	1.000000	0.999430	None
siv_modules:25	['greenyellow']	0	0.469040		1.000000	0.622074	1.000000	0.865905	1.000000	0.999430	None
siv_modules:8	['royalblue']	0	0.973120		1.000000	0.357996	1.000000	0.865905	1.000000	0.999430	None
siv_modules:15	['paleturquoise']	0	0.236980		1.000000	0.786642	1.000000	0.908429	1.000000	0.999430	None
siv_modules:22	['white']	0	0.515930		1.000000	0.584894	1.000000	0.865905	1.000000	0.999430	None
siv_modules:21	['orange']	0	0.411870		1.000000	0.657033	1.000000	0.865905	1.000000	0.999430	None
siv_modules:19	['lightgreen']	0	0.845350		1.000000	0.418466	1.000000	0.865905	1.000000	0.999430	None
siv_modules:18	['purple']	0	0.768580		1.000000	0.460295	1.000000	0.865905	1.000000	0.999430	None
siv_modules:16	['grey60']	0	0.342620		1.000000	0.703753	1.000000	0.865905	1.000000	0.999430	None
siv_modules:24	['steelblue']	0	0.310160		1.000000	0.725033	1.000000	0.865905	1.000000	0.999430	None
