1	3992100
1	3993740
1	4224850
1	5642260
1	5679390
1	6259380
1	6406410
1	9120540
1	9629010
1	15592900
1	16823400
1	17876000
1	18254100
1	18392400
1	19198300
1	19810500
1	20800900
1	22931500
1	24056300
1	24193500
1	25192200
1	26395200
1	29569700
1	30377200
1	31818000
1	33085800
1	33834500
1	35805700
1	35943000
1	36328800
1	36989600
1	37096100
1	40100400
1	40213800
1	40685300
1	41971600
1	45260700
1	45575100
1	48428000
1	49331200
1	49675100
1	51634600
1	51925900
1	52230500
1	55381400
1	57269200
1	64305700
1	66134800
1	66255900
1	68502600
1	69217000
1	71165500
1	73892600
1	74406200
1	74618400
1	76216200
1	81940200
1	82329000
1	84232900
1	84422000
1	85129700
1	85309000
1	90216800
1	92110200
1	95396200
1	95742900
1	96743700
1	99606100
1	100922000
1	104224000
1	104986000
1	106571000
1	106984000
1	107037000
1	107918000
1	108808000
1	109845000
1	111880000
1	117363000
1	118420000
1	121077000
1	124402000
1	126180000
1	126445000
1	126949000
1	130087000
1	130486000
1	132360000
1	135194000
1	135337000
1	136317000
1	136535000
1	136841000
1	137065000
1	137347000
1	138334000
1	138880000
1	139430000
1	144154000
1	144453000
1	145251000
1	146036000
1	146759000
1	146832000
1	147209000
1	149031000
1	150943000
1	151010000
1	153339000
1	153619000
1	155874000
1	156718000
1	161242000
1	164052000
1	164944000
1	165277000
1	165702000
1	165716000
1	168520000
1	170735000
1	172185000
1	173155000
1	173825000
1	176245000
1	177450000
1	178291000
1	181136000
1	182219000
1	182942000
1	185117000
1	185755000
1	186052000
1	188713000
1	190762000
1	191634000
1	192616000
1	193488000
1	194783000
1	197106000
1	198080000
1	198846000
1	202075000
1	203639000
1	206236000
1	207060000
1	208023000
1	208737000
1	208882000
1	210914000
1	214390000
1	218223000
1	218529000
1	220907000
1	220933000
1	221141000
1	221256000
1	222327000
1	223110000
1	223785000
1	224324000
1	224982000
1	225300000
1	225911000
1	226417000
1	226459000
10	638553
10	1203190
10	2101600
10	2927030
10	3064080
10	8666780
10	8991490
10	10149900
10	10188400
10	11502900
10	12654400
10	14213500
10	17314300
10	17531300
10	19558200
10	19774700
10	19929700
10	20871700
10	20946400
10	23055000
10	25672500
10	25965800
10	26584600
10	26641700
10	27907300
10	27960200
10	28453800
10	31025400
10	31209500
10	31651800
10	31670400
10	33815600
10	35226700
10	36806800
10	43774600
10	44440400
10	49303600
10	51362200
10	51441900
10	52054200
10	52373400
10	52948800
10	54417000
10	54467900
10	56875500
10	57945700
10	58608900
10	60072500
10	60460500
10	60747100
10	61798800
10	62580700
10	63887100
10	65319500
10	67420100
10	68860900
10	69290700
10	70003300
10	74899100
10	75467700
10	75572500
10	79983200
10	80458500
10	81928700
10	82208400
10	82493000
10	82601500
10	83210000
10	83341900
10	85298300
10	87877600
10	91456900
10	91506300
10	91933900
10	93839200
10	97190100
10	102227000
10	104132000
10	105665000
10	106651000
10	106810000
10	106989000
10	107996000
10	108026000
10	108209000
10	110503000
10	119190000
10	122520000
10	123062000
10	123779000
10	124033000
10	124558000
10	125830000
10	126320000
10	127407000
10	127608000
10	127799000
10	129280000
10	129488000
10	130590000
10	132051000
10	133213000
11	2772640
11	3133140
11	4500600
11	6935820
11	7261380
11	8262810
11	8499140
11	9102870
11	9653360
11	10854900
11	11403100
11	11552200
11	12396700
11	15659700
11	15682900
11	16763300
11	19416300
11	19652900
11	20381000
11	20828200
11	21306700
11	21356400
11	21851500
11	23451400
11	24417000
11	25048100
11	25978800
11	27709900
11	30439300
11	32061400
11	32413900
11	35974100
11	37772000
11	38507900
11	38583800
11	39416000
11	40250800
11	40929000
11	42119200
11	42272800
11	42760100
11	43745000
11	43920100
11	44110300
11	44705200
11	47870200
11	60161600
11	60630500
11	64476700
11	66287800
11	68657300
11	72777200
11	73782300
11	75726200
11	76630200
11	77423100
11	79453200
11	80628800
11	82765000
11	83851400
11	85445000
11	88447800
11	89782500
11	90488400
11	92155100
11	93911300
11	94128500
11	96106900
11	96420400
11	96488300
11	97058400
11	97847700
11	97879100
11	98034900
11	98858900
11	99843000
11	100787000
11	101930000
11	102162000
11	103102000
11	103306000
11	104245000
11	106742000
11	106983000
11	107726000
11	109231000
11	110594000
11	111461000
11	111529000
11	112062000
11	113080000
11	117962000
11	118460000
11	119074000
11	119751000
11	123750000
11	125244000
11	126921000
11	128402000
11	129687000
11	131365000
12	157589
12	627437
12	1341850
12	1502320
12	1865690
12	1973660
12	2508980
12	3199290
12	5012920
12	5529390
12	6586560
12	6660460
12	7520630
12	10048300
12	10218200
12	11691200
12	12041300
12	13796300
12	13891200
12	14221000
12	16268600
12	16362200
12	19348100
12	20198500
12	21954900
12	21969700
12	23184500
12	24604700
12	25000900
12	25189000
12	25553000
12	25750300
12	29207900
12	30150400
12	30298800
12	31712500
12	34481900
12	35860800
12	38209200
12	42221500
12	45707500
12	46493100
12	46679400
12	48776400
12	49355800
12	50553300
12	50887100
12	55080300
12	56681700
12	56947100
12	58175700
12	59652000
12	59930500
12	60804700
12	65519000
12	66191100
12	66846500
12	69052200
12	70687100
12	72700700
12	74948900
12	75183100
12	75239100
12	75292600
12	75437000
12	75482300
12	75742500
12	76048700
12	76532700
12	76756700
12	77017500
12	77045800
12	80768700
12	82468800
12	82808700
12	85526100
12	88661900
12	89073500
12	89126700
12	89395400
12	92420700
12	92768200
12	93577200
12	94866000
12	94873800
12	99595600
12	99647700
12	99697900
12	100047000
12	100049000
12	103865000
12	104075000
12	104247000
12	104459000
12	104833000
12	104879000
12	107062000
12	108287000
12	108903000
12	109767000
12	111368000
12	112626000
12	113364000
12	115452000
12	116592000
12	118356000
12	119570000
12	119590000
12	119638000
12	121135000
12	124475000
12	125146000
12	125488000
12	127703000
12	129420000
12	130290000
12	130657000
12	131835000
12	132997000
12	133439000
13	19064800
13	20696700
13	21991300
13	22608500
13	22834300
13	22839500
13	23156900
13	26979000
13	27303500
13	28352700
13	31912300
13	34404500
13	37550800
13	38211500
13	47941600
13	48869500
13	50354700
13	53675000
13	55367300
13	56915000
13	59875800
13	60392600
13	60659000
13	60799700
13	61011900
13	61826100
13	62465500
13	63366600
13	63726500
13	65622400
13	66750400
13	68637300
13	69162300
13	69773700
13	70246900
13	70384600
13	71012100
13	71021100
13	71518200
13	71732600
13	77248300
13	78415700
13	78723200
13	80831800
13	81459200
13	82451100
13	85579700
13	86116100
13	86230900
13	86235600
13	87203500
13	89883000
13	96039600
13	97898900
13	98693900
13	99292000
13	99475200
13	100661000
13	104333000
13	105453000
13	107290000
13	107337000
13	108057000
13	108068000
13	108238000
13	109294000
13	109319000
13	110624000
13	110723000
13	112007000
14	21202100
14	23569500
14	25271700
14	25353800
14	27105100
14	32061200
14	32093400
14	32380200
14	36033100
14	37077700
14	37238400
14	38959200
14	44002400
14	44353600
14	46748700
14	47512200
14	47557400
14	48151300
14	48840100
14	49136200
14	51091100
14	52814800
14	53684500
14	55224700
14	56973200
14	59453400
14	59508300
14	71090600
14	71465900
14	71917700
14	73061200
14	74635200
14	76266300
14	78063400
14	78266500
14	79296500
14	79559200
14	80394300
14	81662900
14	81838300
14	84883800
14	85769600
14	90287500
14	92680000
14	94763300
14	94903200
14	96595000
14	96631400
14	97321300
14	99099700
14	101254000
14	101420000
14	101584000
14	101982000
15	21345200
15	21591900
15	22300300
15	22705600
15	22953900
15	26559000
15	26654700
15	27283700
15	27303200
15	28458300
15	29942000
15	31577700
15	36322800
15	40237000
15	41330300
15	41924000
15	42311400
15	43284600
15	47779800
15	54532200
15	55227700
15	56401200
15	56547000
15	58923000
15	60327200
15	60818000
15	64437100
15	68257200
15	69659600
15	70167900
15	71001700
15	71275600
15	71752100
15	71957000
15	72016000
15	80370500
15	82757500
15	83540200
15	84443500
15	84982000
15	88275400
15	89063100
15	89150300
15	89254600
15	90742000
15	91598400
15	93456400
15	94505000
15	94827200
15	95536600
15	95740300
15	95770600
15	96001400
15	96139300
15	98432900
15	98992400
15	99198900
16	7022950
16	7284840
16	7387060
16	8184810
16	8859960
16	9922420
16	10079000
16	10197100
16	11460200
16	11635100
16	15555600
16	19216500
16	19647800
16	23783900
16	26942200
16	27390500
16	31101500
16	31570200
16	33146700
16	46047100
16	47355000
16	49911600
16	55053700
16	55611700
16	56073600
16	56934700
16	57177300
16	58984000
16	59633400
16	59776400
16	59936200
16	60262300
16	60841700
16	61964600
16	62716700
16	65493700
16	65545500
16	68922400
16	70885900
16	73579000
16	75006500
16	76197300
16	76709800
16	77831800
16	77901700
16	78619500
16	80880100
16	82920500
16	83775700
16	84681200
16	88503500
17	5269100
17	5450410
17	6470230
17	8860860
17	11529300
17	12270400
17	13423300
17	14591800
17	20504400
17	22344400
17	23080000
17	23626300
17	23758700
17	28917900
17	34709000
17	41514800
17	42170500
17	43999800
17	45482200
17	46485700
17	47581600
17	47903500
17	48291700
17	48720200
17	51436300
17	51471100
17	52852100
17	53196600
17	53581800
17	54641800
17	54862400
17	55896800
17	59717800
17	60534500
17	61991400
17	62218700
17	63730400
17	64995200
17	65724000
17	68302900
17	69129900
17	69506600
17	70400500
17	70429000
17	74020100
17	74390400
17	76845700
17	78230300
17	81556100
17	82453100
18	2828910
18	4574000
18	6605930
18	8186520
18	8398190
18	8878320
18	10621400
18	11096900
18	14170200
18	14592300
18	14644000
18	18567500
18	19527800
18	20980900
18	25458300
18	26402800
18	29763000
18	30159400
18	32662900
18	32783300
18	33147800
18	33499400
18	33539400
18	37862300
18	38796400
18	41082400
18	42122800
18	42703400
18	43452100
18	47367400
18	47441000
18	51735100
18	55790700
18	56213600
18	56326500
18	57904900
18	58523900
18	61213400
18	61509800
18	62170500
18	65248300
18	66711800
18	67018200
18	67227000
18	68512000
18	69862100
18	70283600
18	70439200
18	70820200
18	73047400
18	74046500
18	74448000
18	74871100
18	75254900
18	75362200
18	75859400
18	76247600
18	76525700
19	3127420
19	3750710
19	4650950
19	5539570
19	6424400
19	6919760
19	10364100
19	11344700
19	12158900
19	14630600
19	22696900
19	33259000
19	33568700
19	34778800
19	36032500
19	44753300
19	45328500
19	48286400
19	48881900
19	49611600
19	50707000
19	51942200
19	53528500
19	54058100
19	54845000
19	56848300
19	57337000
19	58553800
19	60652200
19	62671900
20	839614
20	1989130
20	2621130
20	3420530
20	3477950
20	3843580
20	5890830
20	7280170
20	13045400
20	14493300
20	15296400
20	15367900
20	15838600
20	16524300
20	21109700
20	24941600
20	28970700
20	29310500
20	29796800
20	30610600
20	34539200
20	37393200
20	38349600
20	38708000
20	39632900
20	39690600
20	40232200
20	41219100
20	43494300
20	46055800
20	47976600
20	50488600
20	52138500
20	52966300
20	53893500
20	54142700
20	54310300
20	58845900
20	59755400
20	60355300
21	1951430
21	2930000
21	2990340
21	8046850
21	8188240
21	11813500
21	15300900
21	16184500
21	17229000
21	17376300
21	17502800
21	18279800
21	20214400
21	22389600
21	23429900
21	23767400
21	23885600
21	24163200
21	24791100
21	26201000
21	26456300
21	27617700
21	28249800
21	28958100
21	30444500
21	30623200
21	30801800
21	31577200
22	16314600
22	16424700
22	16700500
22	22341900
22	25906400
22	27072600
22	28855000
22	31723500
22	31933600
22	32989700
22	35915800
22	39376500
22	40205900
22	43172700
22	43503400
22	44045200
22	44804100
22	45266800
22	45471100
22	46062300
22	46955500
22	47133700
22	47724100
22	48061600
2A	1222080
2A	2513000
2A	2719610
2A	6445210
2A	6832580
2A	6894230
2A	7688310
2A	11578000
2A	13548700
2A	16039800
2A	16137400
2A	20865500
2A	23070200
2A	24973800
2A	28499100
2A	31351300
2A	32043400
2A	34496600
2A	34656400
2A	37019400
2A	38136300
2A	39378900
2A	39640000
2A	45527900
2A	46322800
2A	46756700
2A	46803600
2A	48317700
2A	49761300
2A	49882000
2A	50402600
2A	54198600
2A	54286200
2A	59253700
2A	59723800
2A	62121300
2A	62965200
2A	63541200
2A	63771700
2A	65212100
2A	66280400
2A	66982500
2A	68497300
2A	70364600
2A	74116500
2A	74987900
2A	77465100
2A	77511900
2A	78117900
2A	78271300
2A	80322300
2A	82822300
2A	83334200
2A	83764700
2A	84706300
2A	84833100
2A	86113400
2A	86689900
2A	87362300
2A	98108000
2A	98210000
2A	98521200
2A	98577400
2A	98639300
2A	99795800
2A	99908700
2A	100535000
2A	100683000
2A	103530000
2A	106545000
2A	107068000
2A	107104000
2A	108782000
2A	110503000
2A	110543000
2A	112170000
2B	114742000
2B	115866000
2B	119071000
2B	119953000
2B	120206000
2B	120704000
2B	121154000
2B	121401000
2B	122467000
2B	126215000
2B	127873000
2B	129362000
2B	130121000
2B	136788000
2B	137562000
2B	144658000
2B	144797000
2B	150473000
2B	151472000
2B	152515000
2B	156992000
2B	160925000
2B	163834000
2B	164206000
2B	164453000
2B	164760000
2B	164805000
2B	166625000
2B	166678000
2B	168932000
2B	169694000
2B	169762000
2B	171184000
2B	171524000
2B	172194000
2B	173131000
2B	173692000
2B	174304000
2B	179407000
2B	180449000
2B	182875000
2B	183653000
2B	184786000
2B	184949000
2B	185901000
2B	185998000
2B	187876000
2B	187882000
2B	189010000
2B	189447000
2B	190489000
2B	190872000
2B	192654000
2B	193028000
2B	193978000
2B	194829000
2B	195497000
2B	196277000
2B	197255000
2B	197522000
2B	201627000
2B	204052000
2B	204429000
2B	204957000
2B	205085000
2B	205994000
2B	206183000
2B	206274000
2B	206553000
2B	208586000
2B	209482000
2B	217302000
2B	217802000
2B	220350000
2B	220576000
2B	225170000
2B	225774000
2B	226077000
2B	226404000
2B	226512000
2B	226728000
2B	226874000
2B	227334000
2B	227765000
2B	229098000
2B	229441000
2B	229806000
2B	231499000
2B	233948000
2B	234345000
2B	234843000
2B	236100000
2B	236612000
2B	237265000
2B	238867000
2B	241715000
2B	243022000
2B	246366000
2B	246593000
2B	247036000
3	777242
3	1030740
3	2409760
3	3813440
3	4296010
3	5990100
3	6917960
3	7259420
3	8643930
3	9388980
3	10206300
3	12461600
3	13263500
3	13523800
3	14661600
3	14924200
3	19977200
3	21090500
3	22099500
3	22820700
3	23626100
3	27961900
3	29114900
3	29176800
3	29294500
3	30234800
3	30766300
3	32381700
3	34472500
3	35286600
3	40619800
3	40684800
3	41461500
3	42249500
3	45863000
3	46455400
3	48989300
3	49060900
3	49244000
3	51157000
3	54631900
3	54671400
3	55523100
3	55590100
3	56225200
3	56329400
3	56753500
3	57465100
3	59051300
3	60275200
3	60376300
3	61753100
3	62892500
3	64001500
3	64140100
3	65506800
3	66050900
3	66246900
3	70177500
3	73623900
3	73763000
3	73832900
3	74599000
3	74644200
3	76339200
3	81745800
3	82559400
3	82687700
3	83194900
3	83872400
3	90823300
3	97352400
3	98979300
3	99494900
3	101160000
3	101458000
3	102696000
3	103033000
3	107071000
3	107226000
3	108292000
3	109397000
3	110329000
3	112983000
3	119298000
3	119401000
3	119405000
3	119772000
3	121015000
3	124683000
3	126958000
3	127277000
3	127657000
